price,bedrooms,bathrooms,balcony,property_age,major_location,built_up_area,furnishing_type,location,latitude,longitude,price_per_sqft
1.15,2,2,3+,Relatively New,Mira Road East,780.0,Unfurnished,Mira Road East,19.2831,72.8753,14744.0
1.15,2,2,3+,New_property,Mira Road East,1060.0,Unfurnished,Mira Road East,19.2831,72.8753,10849.0
1.15,3,1,0,New_property,Virar West,1460.0,Furnished,Virar West,19.4558,72.7947,7877.0
1.15,3,4,0,New_property,Virar West,1300.0,Furnished,Virar West,19.4558,72.7947,8846.0
1.15,4,3,0,Relatively New,Goregaon East,1475.0,Furnished,Goregaon East,19.1672,72.8547,7797.0
1.16,1,1,0,Relatively New,Wadala East,550.0,Furnished,Wadala East,19.02,72.865,21091.0
1.16,1,1,0,New_property,Vile Parle East,664.0,Furnished,Vile Parle East,19.0958,72.8508,17470.0
1.16,1,2,0,New_property,Goregaon West,550.0,Furnished,Goregaon West,19.1572,72.8417,21091.0
1.16,1,2,0,New_property,Bhandup East,720.0,Furnished,Bhandup East,19.15,72.9417,16111.0
1.16,1,2,0,New_property,Borivali West,560.0,Unfurnished,Borivali West,19.2292,72.8463,20714.0
1.16,1,2,0,New_property,Borivali West,650.0,Furnished,Borivali West,19.2292,72.8463,17846.0
1.16,1,2,0,New_property,Wadala East,575.0,Furnished,Wadala East,19.02,72.865,20174.0
1.16,2,2,3+,Mid Age,Mira Road,870.0,Unfurnished,Mira Road,19.2831,72.8753,13333.0
1.16,4,3,0,Relatively New,Goregaon East,1480.0,Furnished,Goregaon East,19.1672,72.8547,7838.0
1.17,1,1,0,New_property,Vikhroli West,513.0,Unfurnished,Vikhroli West,19.1103,72.9267,22807.0
1.17,1,1,0,New_property,Malad West,650.0,Furnished,Malad West,19.1872,72.8422,18000.0
1.17,1,1,0,New_property,Wadala East,400.0,Unfurnished,Wadala East,19.02,72.865,29250.0
1.17,1,2,0,Mid Age,Borivali West,515.0,Furnished,Borivali West,19.2292,72.8463,22718.0
1.17,1,2,0,Mid Age,Borivali West,650.0,Furnished,Borivali West,19.2292,72.8463,18000.0
1.17,1,2,2,New_property,Chembur,706.0,Furnished,Chembur,19.0522,72.9005,16572.0
1.17,2,2,0,New_property,Borivali East,716.0,Unfurnished,Borivali East,19.2277,72.8602,16341.0
1.17,2,2,0,New_property,Kurla East,708.0,Furnished,Kurla East,19.0667,72.8889,16525.0
1.17,2,2,0,New_property,Kurla East,820.0,Furnished,Kurla East,19.0667,72.8889,14268.0
1.18,1,1,0,Relatively New,Malad West,650.0,Unfurnished,Malad West,19.1872,72.8422,18154.0
1.18,1,1,0,New_property,Borivali East,650.0,Furnished,Borivali East,19.2277,72.8602,18154.0
1.18,1,1,0,New_property,Kanjurmarg East,655.0,Unfurnished,Kanjurmarg East,19.1403,72.93,18015.0
1.18,1,1,1,Relatively New,Goregaon East,455.0,Unfurnished,Goregaon East,19.1672,72.8547,25934.0
1.18,1,2,0,New_property,Borivali West,580.0,Unfurnished,Borivali West,19.2292,72.8463,20345.0
1.18,1,2,0,New_property,Malad East,550.0,Furnished,Malad East,19.1853,72.8556,21455.0
1.18,1,2,0,New_property,Borivali East,650.0,Furnished,Borivali East,19.2277,72.8602,18154.0
1.18,1,2,0,New_property,Kandivali West,600.0,Unfurnished,Kandivali West,19.21,72.8331,19667.0
1.18,1,2,0,New_property,Wadala East,575.0,Furnished,Wadala East,19.02,72.865,20522.0
1.18,2,2,0,New_property,Kanjurmarg West,480.0,Furnished,Kanjurmarg West,19.1403,72.92,24583.0
1.18,2,2,0,New_property,Kanjurmarg West,489.0,Furnished,Kanjurmarg West,19.1403,72.92,24131.0
1.18,2,2,0,New_property,Vikhroli East,620.0,Furnished,Vikhroli East,19.11,72.9408,19032.0
1.18,2,2,3,Mid Age,others,774.0,Furnished,others,19.076,72.8777,15245.0
1.18,2,3,0,New_property,Mira Road East,972.0,Unfurnished,Mira Road East,19.2831,72.8753,12140.0
1.19,1,1,0,Relatively New,Powai,580.0,Furnished,Powai,19.1167,72.9047,20517.0
1.19,1,2,0,Relatively New,Powai,585.0,Unfurnished,Powai,19.1167,72.9047,20342.0
1.19,1,2,0,New_property,Andheri East,574.0,Unfurnished,Andheri East,19.1136,72.8697,20732.0
1.19,1,2,0,New_property,Borivali West,650.0,Unfurnished,Borivali West,19.2292,72.8463,18308.0
1.19,1,2,2,Mid Age,Malad West,715.0,Unfurnished,Malad West,19.1872,72.8422,16643.0
1.19,2,1,0,New_property,Mulund West,880.0,Unfurnished,Mulund West,19.1678,72.9411,13523.0
1.19,2,2,0,New_property,Ghatkopar East,600.0,Unfurnished,Ghatkopar East,19.0797,72.9086,19833.0
1.19,2,2,1,New_property,Kandivali East,700.0,Furnished,Kandivali East,19.2036,72.8447,17000.0
1.19,2,2,1,New_property,Mira Road East,1010.0,Furnished,Mira Road East,19.2831,72.8753,11782.0
1.19,4,3,0,Relatively New,Goregaon East,1450.0,Furnished,Goregaon East,19.1672,72.8547,8207.0
1.2,1,1,0,New_property,Vikhroli West,513.0,Unfurnished,Vikhroli West,19.1103,72.9267,23392.0
1.2,1,1,0,Old,Mulund East,600.0,Furnished,Mulund East,19.1722,72.9528,20000.0
1.2,1,1,0,Mid Age,Mulund East,650.0,Furnished,Mulund East,19.1722,72.9528,18462.0
1.2,1,1,0,Relatively New,Borivali West,500.0,Furnished,Borivali West,19.2292,72.8463,24000.0
1.2,1,1,0,Relatively New,Borivali West,600.0,Furnished,Borivali West,19.2292,72.8463,20000.0
1.2,1,1,0,Relatively New,Chembur,700.0,Furnished,Chembur,19.0522,72.9005,17143.0
1.2,1,1,0,Relatively New,Mulund East,590.0,Unfurnished,Mulund East,19.1722,72.9528,20339.0
1.2,1,1,0,Relatively New,Powai,650.0,Furnished,Powai,19.1167,72.9047,18462.0
1.2,1,1,0,Relatively New,Wadala East,463.0,Furnished,Wadala East,19.02,72.865,25918.0
1.2,1,1,0,New_property,Chembur,900.0,Unfurnished,Chembur,19.0522,72.9005,13333.0
1.2,1,1,0,New_property,Chembur,550.0,Furnished,Chembur,19.0522,72.9005,21818.0
1.2,1,1,0,New_property,Chembur,650.0,Furnished,Chembur,19.0522,72.9005,18462.0
1.2,1,1,0,New_property,Ghatkopar East,580.0,Furnished,Ghatkopar East,19.0797,72.9086,20690.0
1.2,1,1,0,New_property,Govandi,576.0,Furnished,Govandi,19.0581,72.9133,20833.0
1.2,1,1,0,New_property,Lower Parel,500.0,Furnished,Lower Parel,18.9981,72.8269,24000.0
1.2,1,1,0,New_property,Mulund East,600.0,Furnished,Mulund East,19.1722,72.9528,20000.0
1.2,1,1,0,New_property,Santacruz East,460.0,Furnished,Santacruz East,19.0817,72.8428,26087.0
1.2,1,1,2,New_property,Bhandup West,715.0,Unfurnished,Bhandup West,19.1453,72.9322,16783.0
1.2,1,1,2,New_property,Chembur,550.0,Furnished,Chembur,19.0522,72.9005,21818.0
1.2,1,2,0,Mid Age,Wadala East,500.0,Unfurnished,Wadala East,19.02,72.865,24000.0
1.2,1,2,0,Mid Age,Wadala East,575.0,Furnished,Wadala East,19.02,72.865,20870.0
1.2,1,2,0,Old,Chembur,480.0,Unfurnished,Chembur,19.0522,72.9005,25000.0
1.2,1,2,0,Old,Kandivali West,660.0,Unfurnished,Kandivali West,19.21,72.8331,18182.0
1.2,1,2,0,Old,Wadala East,500.0,Furnished,Wadala East,19.02,72.865,24000.0
1.2,1,2,0,Relatively New,Chembur,504.0,Unfurnished,Chembur,19.0522,72.9005,23810.0
1.2,1,2,0,Relatively New,Ghatkopar West,410.0,Unfurnished,Ghatkopar West,19.0864,72.8981,29268.0
1.2,1,2,0,Relatively New,Oshiwara,504.0,Unfurnished,Oshiwara,19.1472,72.8364,23810.0
1.2,1,2,0,Mid Age,Borivali West,600.0,Unfurnished,Borivali West,19.2292,72.8463,20000.0
1.2,1,2,0,Relatively New,Andheri East,680.0,Furnished,Andheri East,19.1136,72.8697,17647.0
1.2,1,2,0,Relatively New,Andheri East,680.0,Unfurnished,Andheri East,19.1136,72.8697,17647.0
1.2,1,2,0,Relatively New,Chembur,600.0,Furnished,Chembur,19.0522,72.9005,20000.0
1.2,1,2,0,Relatively New,Goregaon West,510.0,Unfurnished,Goregaon West,19.1572,72.8417,23529.0
1.2,1,2,0,Relatively New,Goregaon West,650.0,Unfurnished,Goregaon West,19.1572,72.8417,18462.0
1.2,1,2,0,Relatively New,Kandivali East,525.0,Furnished,Kandivali East,19.2036,72.8447,22857.0
1.2,1,2,0,Relatively New,Mulund East,560.0,Furnished,Mulund East,19.1722,72.9528,21429.0
1.2,1,2,0,Relatively New,Mulund East,650.0,Furnished,Mulund East,19.1722,72.9528,18462.0
1.2,1,2,0,Relatively New,Sakinaka,550.0,Furnished,Sakinaka,19.105,72.895,21818.0
1.2,1,2,0,Relatively New,Wadala,575.0,Furnished,Wadala,19.0189,72.8603,20870.0
1.2,1,2,0,New_property,Andheri East,525.0,Unfurnished,Andheri East,19.1136,72.8697,22857.0
1.2,1,2,0,New_property,Andheri East,565.0,Unfurnished,Andheri East,19.1136,72.8697,21239.0
1.2,1,2,0,New_property,Borivali West,585.0,Unfurnished,Borivali West,19.2292,72.8463,20513.0
1.2,1,2,0,New_property,Borivali West,600.0,Unfurnished,Borivali West,19.2292,72.8463,20000.0
1.2,1,2,0,New_property,Chembur,650.0,Unfurnished,Chembur,19.0522,72.9005,18462.0
1.2,1,2,0,New_property,Ghatkopar East,479.0,Furnished,Ghatkopar East,19.0797,72.9086,25052.0
1.2,1,2,0,New_property,Jogeshwari West,400.0,Furnished,Jogeshwari West,19.135,72.8367,30000.0
1.2,1,2,0,New_property,Kandivali East,520.0,Unfurnished,Kandivali East,19.2036,72.8447,23077.0
1.2,1,2,0,New_property,Kandivali East,600.0,Furnished,Kandivali East,19.2036,72.8447,20000.0
1.2,1,2,0,New_property,Kandivali East,700.0,Unfurnished,Kandivali East,19.2036,72.8447,17143.0
1.2,1,2,0,New_property,Kanjurmarg West,489.0,Furnished,Kanjurmarg West,19.1403,72.92,24540.0
1.2,1,2,0,New_property,Wadala East,370.0,Unfurnished,Wadala East,19.02,72.865,32432.0
1.2,1,2,0,New_property,Andheri East,700.0,Furnished,Andheri East,19.1136,72.8697,17143.0
1.2,1,2,0,New_property,Borivali East,512.0,Unfurnished,Borivali East,19.2277,72.8602,23438.0
1.2,1,2,0,New_property,Borivali West,557.0,Unfurnished,Borivali West,19.2292,72.8463,21544.0
1.2,1,2,0,New_property,Borivali West,660.0,Furnished,Borivali West,19.2292,72.8463,18182.0
1.2,1,2,0,New_property,Chembur,530.0,Furnished,Chembur,19.0522,72.9005,22642.0
1.2,1,2,0,New_property,Chembur,599.0,Unfurnished,Chembur,19.0522,72.9005,20033.0
1.2,1,2,0,New_property,Chembur,600.0,Unfurnished,Chembur,19.0522,72.9005,20000.0
1.2,1,2,0,New_property,Kandivali West,490.0,Furnished,Kandivali West,19.21,72.8331,24490.0
1.2,1,2,0,New_property,Mulund East,585.0,Unfurnished,Mulund East,19.1722,72.9528,20513.0
1.2,1,2,0,New_property,Mulund East,600.0,Unfurnished,Mulund East,19.1722,72.9528,20000.0
1.2,1,2,0,New_property,Wadala East,575.0,Unfurnished,Wadala East,19.02,72.865,20870.0
1.2,1,2,1,New_property,Kandivali East,650.0,Unfurnished,Kandivali East,19.2036,72.8447,18462.0
1.2,1,2,1,New_property,Mulund West,450.0,Unfurnished,Mulund West,19.1678,72.9411,26667.0
1.2,1,2,1,New_property,Andheri East,675.0,Unfurnished,Andheri East,19.1136,72.8697,17778.0
1.2,1,2,1,New_property,Malad West,515.0,Furnished,Malad West,19.1872,72.8422,23301.0
1.2,2,1,0,New_property,Mulund West,850.0,Unfurnished,Mulund West,19.1678,72.9411,14118.0
1.2,2,2,0,Relatively New,Bhandup West,600.0,Furnished,Bhandup West,19.1453,72.9322,20000.0
1.2,2,2,0,Relatively New,Mira Road East,1000.0,Furnished,Mira Road East,19.2831,72.8753,12000.0
1.2,2,2,0,New_property,Bhandup West,500.0,Unfurnished,Bhandup West,19.1453,72.9322,24000.0
1.2,2,2,0,New_property,Vikhroli East,625.0,Furnished,Vikhroli East,19.11,72.9408,19200.0
1.2,2,2,0,New_property,Kandivali West,980.0,Unfurnished,Kandivali West,19.21,72.8331,12245.0
1.2,2,2,0,New_property,Kanjurmarg West,650.0,Unfurnished,Kanjurmarg West,19.1403,72.92,18462.0
1.2,2,2,1,New_property,Mira Road East,756.0,Unfurnished,Mira Road East,19.2831,72.8753,15873.0
1.2,2,2,1,New_property,Goregaon East,1090.0,Unfurnished,Goregaon East,19.1672,72.8547,11009.0
1.2,2,2,1,New_property,Kandivali East,900.0,Unfurnished,Kandivali East,19.2036,72.8447,13333.0
1.2,2,2,1,New_property,Mira Road East,1000.0,Furnished,Mira Road East,19.2831,72.8753,12000.0
1.2,2,2,1,New_property,Mira Road East,1010.0,Furnished,Mira Road East,19.2831,72.8753,11881.0
1.2,2,2,1,New_property,Mira Road East,1070.0,Furnished,Mira Road East,19.2831,72.8753,11215.0
1.2,2,2,2,Relatively New,Kurla West,1000.0,Furnished,Kurla West,19.0667,72.8778,12000.0
1.2,2,2,3,New_property,Mira Road East,756.0,Furnished,Mira Road East,19.2831,72.8753,15873.0
1.2,2,2,3,New_property,Mira Road East,911.0,Furnished,Mira Road East,19.2831,72.8753,13172.0
1.2,2,2,3,New_property,Mira Road East,1060.0,Unfurnished,Mira Road East,19.2831,72.8753,11321.0
1.2,2,2,3,New_property,Mira Road East,1185.0,Furnished,Mira Road East,19.2831,72.8753,10127.0
1.2,2,2,3,New_property,Mira Road East,768.0,Furnished,Mira Road East,19.2831,72.8753,15625.0
1.2,2,2,3,New_property,Mira Road East,1020.0,Furnished,Mira Road East,19.2831,72.8753,11765.0
1.2,2,2,3+,Relatively New,Mira Road,780.0,Unfurnished,Mira Road,19.2831,72.8753,15385.0
1.2,2,2,3+,New_property,Mira Road East,900.0,Unfurnished,Mira Road East,19.2831,72.8753,13333.0
1.2,2,2,3+,New_property,Mira Road East,936.0,Furnished,Mira Road East,19.2831,72.8753,12821.0
1.2,2,3,0,Relatively New,Mira Road East,1060.0,Furnished,Mira Road East,19.2831,72.8753,11321.0
1.2,2,3,0,New_property,Mira Road East,875.0,Furnished,Mira Road East,19.2831,72.8753,13714.0
1.2,2,3,0,New_property,Bhayandar East,1100.0,Furnished,Bhayandar East,19.3058,72.8511,10909.0
1.2,2,3,0,New_property,Mira Road East,750.0,Unfurnished,Mira Road East,19.2831,72.8753,16000.0
1.2,2,4,0,Relatively New,Mira Road East,950.0,Furnished,Mira Road East,19.2831,72.8753,12632.0
1.2,3,3,0,New_property,Goregaon East,1450.0,Furnished,Goregaon East,19.1672,72.8547,8276.0
1.2,3,3,0,New_property,Mira Road East,1150.0,Unfurnished,Mira Road East,19.2831,72.8753,10435.0
1.2,3,3,3,New_property,Mira Road East,936.0,Unfurnished,Mira Road East,19.2831,72.8753,12821.0
1.2,4,4,3+,Mid Age,Virar West,1517.0,Furnished,Virar West,19.4558,72.7947,7910.0
1.21,1,1,0,Relatively New,Wadala East,585.0,Furnished,Wadala East,19.02,72.865,20684.0
1.21,1,2,0,New_property,Andheri East,650.0,Unfurnished,Andheri East,19.1136,72.8697,18615.0
1.21,1,2,0,New_property,Andheri East,574.0,Unfurnished,Andheri East,19.1136,72.8697,21080.0
1.21,1,2,0,New_property,Ghatkopar East,560.0,Unfurnished,Ghatkopar East,19.0797,72.9086,21607.0
1.21,1,2,0,New_property,Byculla,577.0,Furnished,Byculla,18.9758,72.8356,20971.0
1.21,2,2,0,Relatively New,Mira Road East,1030.0,Furnished,Mira Road East,19.2831,72.8753,11748.0
1.21,2,2,0,New_property,Goregaon East,1050.0,Furnished,Goregaon East,19.1672,72.8547,11524.0
1.21,2,2,0,New_property,Kanjurmarg West,489.0,Furnished,Kanjurmarg West,19.1403,72.92,24744.0
1.21,2,2,3,New_property,Mira Road East,1020.0,Furnished,Mira Road East,19.2831,72.8753,11863.0
1.22,1,1,0,New_property,Borivali West,680.0,Unfurnished,Borivali West,19.2292,72.8463,17941.0
1.22,1,2,0,Relatively New,Ghatkopar West,415.0,Unfurnished,Ghatkopar West,19.0864,72.8981,29398.0
1.22,1,2,0,Relatively New,Kandivali East,785.0,Furnished,Kandivali East,19.2036,72.8447,15541.0
1.22,1,2,0,New_property,Borivali West,403.0,Unfurnished,Borivali West,19.2292,72.8463,30273.0
1.22,1,2,0,New_property,Kandivali East,740.0,Furnished,Kandivali East,19.2036,72.8447,16486.0
1.22,1,2,0,New_property,Mulund East,650.0,Furnished,Mulund East,19.1722,72.9528,18769.0
1.22,2,2,0,New_property,Kandivali West,700.0,Unfurnished,Kandivali West,19.21,72.8331,17429.0
1.22,2,2,0,New_property,Kanjurmarg West,629.0,Unfurnished,Kanjurmarg West,19.1403,72.92,19396.0
1.22,2,2,0,New_property,Kanjurmarg West,753.0,Furnished,Kanjurmarg West,19.1403,72.92,16202.0
1.22,2,2,1,New_property,Mira Road East,756.0,Unfurnished,Mira Road East,19.2831,72.8753,16138.0
1.22,2,2,3,Mid Age,Mira Road,970.0,Unfurnished,Mira Road,19.2831,72.8753,12577.0
1.22,2,2,3,New_property,Mira Road East,1050.0,Furnished,Mira Road East,19.2831,72.8753,11619.0
1.23,1,1,0,Relatively New,Wadala,550.0,Furnished,Wadala,19.0189,72.8603,22364.0
1.23,1,1,0,New_property,Borivali West,750.0,Furnished,Borivali West,19.2292,72.8463,16400.0
1.23,1,1,0,New_property,Powai,580.0,Furnished,Powai,19.1167,72.9047,21207.0
1.23,2,2,0,Relatively New,Dahisar East,748.0,Furnished,Dahisar East,19.2514,72.8572,16444.0
1.23,2,2,0,New_property,Mira Road East,740.0,Furnished,Mira Road East,19.2831,72.8753,16622.0
1.24,1,1,0,New_property,Chembur,499.0,Unfurnished,Chembur,19.0522,72.9005,24850.0
1.24,1,2,0,New_property,Malad West,496.0,Unfurnished,Malad West,19.1872,72.8422,25000.0
1.24,1,2,0,Relatively New,Borivali East,512.0,Unfurnished,Borivali East,19.2277,72.8602,24219.0
1.24,1,2,0,New_property,Andheri East,526.0,Unfurnished,Andheri East,19.1136,72.8697,23574.0
1.24,1,2,0,New_property,Chembur,499.0,Unfurnished,Chembur,19.0522,72.9005,24850.0
1.24,2,2,1,New_property,Mira Road East,970.0,Furnished,Mira Road East,19.2831,72.8753,12784.0
1.24,2,2,3,New_property,Mira Road East,995.0,Furnished,Mira Road East,19.2831,72.8753,12462.0
1.25,1,1,0,Relatively New,Kandivali East,480.0,Furnished,Kandivali East,19.2036,72.8447,26042.0
1.25,1,1,0,New_property,Vikhroli West,555.0,Unfurnished,Vikhroli West,19.1103,72.9267,22523.0
1.25,1,1,0,Relatively New,Andheri West,450.0,Furnished,Andheri West,19.1412,72.8431,27778.0
1.25,1,1,0,Relatively New,Powai,450.0,Unfurnished,Powai,19.1167,72.9047,27778.0
1.25,1,1,0,Relatively New,Wadala East,575.0,Furnished,Wadala East,19.02,72.865,21739.0
1.25,1,1,0,New_property,Kurla West,505.0,Furnished,Kurla West,19.0667,72.8778,24752.0
1.25,1,1,0,New_property,Mulund East,563.0,Unfurnished,Mulund East,19.1722,72.9528,22202.0
1.25,1,1,0,New_property,Chembur,550.0,Furnished,Chembur,19.0522,72.9005,22727.0
1.25,1,1,0,New_property,Chembur,570.0,Unfurnished,Chembur,19.0522,72.9005,21930.0
1.25,1,1,0,New_property,Goregaon East,590.0,Unfurnished,Goregaon East,19.1672,72.8547,21186.0
1.25,1,1,0,New_property,Parel,350.0,Unfurnished,Parel,18.9967,72.8372,35714.0
1.25,1,1,0,New_property,Powai,650.0,Unfurnished,Powai,19.1167,72.9047,19231.0
1.25,1,1,0,New_property,Santacruz East,460.0,Furnished,Santacruz East,19.0817,72.8428,27174.0
1.25,1,1,1,Relatively New,Bhandup West,450.0,Furnished,Bhandup West,19.1453,72.9322,27778.0
1.25,1,1,1,New_property,Kanjurmarg East,650.0,Unfurnished,Kanjurmarg East,19.1403,72.93,19231.0
1.25,1,1,3,New_property,Chembur,800.0,Furnished,Chembur,19.0522,72.9005,15625.0
1.25,1,2,0,Relatively New,Kandivali East,575.0,Furnished,Kandivali East,19.2036,72.8447,21739.0
1.25,1,2,0,Mid Age,Andheri East,480.0,Unfurnished,Andheri East,19.1136,72.8697,26042.0
1.25,1,2,0,Mid Age,Andheri West,500.0,Furnished,Andheri West,19.1412,72.8431,25000.0
1.25,1,2,0,Mid Age,Andheri West,695.0,Furnished,Andheri West,19.1412,72.8431,17986.0
1.25,1,2,0,Mid Age,Borivali East,560.0,Unfurnished,Borivali East,19.2277,72.8602,22321.0
1.25,1,2,0,Relatively New,Goregaon East,540.0,Unfurnished,Goregaon East,19.1672,72.8547,23148.0
1.25,1,2,0,Relatively New,Kandivali East,650.0,Unfurnished,Kandivali East,19.2036,72.8447,19231.0
1.25,1,2,0,New_property,Andheri East,600.0,Unfurnished,Andheri East,19.1136,72.8697,20833.0
1.25,1,2,0,New_property,Borivali West,480.0,Furnished,Borivali West,19.2292,72.8463,26042.0
1.25,1,2,0,New_property,Borivali West,500.0,Unfurnished,Borivali West,19.2292,72.8463,25000.0
1.25,1,2,0,New_property,Borivali West,650.0,Furnished,Borivali West,19.2292,72.8463,19231.0
1.25,1,2,0,New_property,Chembur,450.0,Furnished,Chembur,19.0522,72.9005,27778.0
1.25,1,2,0,New_property,Chembur,600.0,Furnished,Chembur,19.0522,72.9005,20833.0
1.25,1,2,0,New_property,Govandi,650.0,Unfurnished,Govandi,19.0581,72.9133,19231.0
1.25,1,2,0,New_property,Jogeshwari West,652.0,Furnished,Jogeshwari West,19.135,72.8367,19172.0
1.25,1,2,0,New_property,Jogeshwari West,750.0,Unfurnished,Jogeshwari West,19.135,72.8367,16667.0
1.25,1,2,0,New_property,Kandivali East,500.0,Furnished,Kandivali East,19.2036,72.8447,25000.0
1.25,1,2,0,New_property,Kandivali East,525.0,Unfurnished,Kandivali East,19.2036,72.8447,23810.0
1.25,1,2,0,New_property,Kandivali East,605.0,Unfurnished,Kandivali East,19.2036,72.8447,20661.0
1.25,1,2,0,New_property,Kandivali East,700.0,Unfurnished,Kandivali East,19.2036,72.8447,17857.0
1.25,1,2,0,New_property,Kandivali East,710.0,Furnished,Kandivali East,19.2036,72.8447,17606.0
1.25,1,2,0,New_property,Kandivali East,710.0,Unfurnished,Kandivali East,19.2036,72.8447,17606.0
1.25,1,2,0,New_property,Kandivali East,725.0,Unfurnished,Kandivali East,19.2036,72.8447,17241.0
1.25,1,2,0,New_property,Kandivali East,802.0,Unfurnished,Kandivali East,19.2036,72.8447,15586.0
1.25,1,2,0,New_property,Kanjurmarg West,472.0,Furnished,Kanjurmarg West,19.1403,72.92,26483.0
1.25,1,2,0,New_property,Kanjurmarg West,490.0,Furnished,Kanjurmarg West,19.1403,72.92,25510.0
1.25,1,2,0,New_property,Mulund East,620.0,Unfurnished,Mulund East,19.1722,72.9528,20161.0
1.25,1,2,0,New_property,Mulund East,650.0,Furnished,Mulund East,19.1722,72.9528,19231.0
1.25,1,2,0,New_property,Vile Parle East,450.0,Unfurnished,Vile Parle East,19.0958,72.8508,27778.0
1.25,1,2,0,New_property,Vile Parle East,600.0,Unfurnished,Vile Parle East,19.0958,72.8508,20833.0
1.25,1,2,0,New_property,Agripada,705.0,Furnished,Agripada,18.9767,72.8267,17730.0
1.25,1,2,0,New_property,Andheri East,680.0,Furnished,Andheri East,19.1136,72.8697,18382.0
1.25,1,2,0,New_property,Borivali East,570.0,Furnished,Borivali East,19.2277,72.8602,21930.0
1.25,1,2,0,New_property,Borivali West,560.0,Furnished,Borivali West,19.2292,72.8463,22321.0
1.25,1,2,0,New_property,Borivali West,600.0,Unfurnished,Borivali West,19.2292,72.8463,20833.0
1.25,1,2,0,New_property,Chembur,580.0,Unfurnished,Chembur,19.0522,72.9005,21552.0
1.25,1,2,0,New_property,Chembur,590.0,Unfurnished,Chembur,19.0522,72.9005,21186.0
1.25,1,2,0,New_property,Goregaon West,650.0,Furnished,Goregaon West,19.1572,72.8417,19231.0
1.25,1,2,0,New_property,Jogeshwari West,550.0,Unfurnished,Jogeshwari West,19.135,72.8367,22727.0
1.25,1,2,0,New_property,Jogeshwari West,630.0,Furnished,Jogeshwari West,19.135,72.8367,19841.0
1.25,1,2,0,New_property,Kandivali East,650.0,Unfurnished,Kandivali East,19.2036,72.8447,19231.0
1.25,1,2,0,New_property,Kandivali West,600.0,Furnished,Kandivali West,19.21,72.8331,20833.0
